,0,1
929,515339.43,517009.399170215
930,540774.02,541501.650577886
931,354404.8,353795.95067998447
932,118332.59,117993.4261865307
933,429548.48,430199.8459251851
934,382187.97,384939.3244037953
935,806232.03,809661.2751674012
936,407145.98,404727.0364066545
937,439265.8,439251.3839704343
938,810879.54,816475.7389477292
939,791097.58,791903.1793017256
940,217090.89,217750.32515847372
941,491335.45,492049.94851076417
942,478077.58,474698.59040419717
943,303133.1,303022.448519379
944,193347.81,194415.98248767515
945,722614.88,721622.6201693069
946,384189.09,384478.56450340676
947,199571.47,195243.87907735823
948,392914.96,391273.2366462394
949,1071655.09,1073681.9968176144
950,459228.62,459203.7180370483
951,116539.25,116746.51656862827
952,225770.86,227272.879949516
953,703452.06,699627.988458254
954,824221.09,825382.5595884395
955,809381.79,809180.3114022119
956,411662.3,405045.82049149956
957,1633592.23,1627624.7531565959
958,235943.41,237054.2264801925
959,452072.67,452637.74970983824
960,832861.67,831799.44709386
961,858557.56,859575.450672893
962,284377.9,284326.97668519185
963,228891.6,230127.11878615062
964,306748.83,305872.43504973943
965,166832.05,168276.1911918241
966,947163.45,944913.509149843
967,378717.17,378469.5306267743
968,774023.07,771276.1631607288
969,391800.83,392402.93185137457
970,270849.79,269475.8472218274
971,701664.47,698414.9119514696
972,325950.01,326954.15407819615
973,295962.03,295135.45631138573
974,253110.17,249722.58860969858
975,492955.26,492498.4364899579
976,253135.82,252101.6889597103
977,1558463.64,1555056.4775953926
978,1011911.56,1012717.7375426671
979,153010.85,117242.03586317383
980,942652.71,944316.8809646118
981,697952.43,695241.0042463837
982,366839.45,368579.341434791
983,548418.57,546900.5925120416
984,611594.91,610339.7451092098
985,574603.16,572236.226319609
986,576830.68,576369.6831377388
987,1585467.35,1586928.9036078942
988,271512.15,273466.91345078434
989,724105.41,726421.5434598797
990,601220.58,598749.2113460035
991,592815.65,589065.430897763
992,1222540.61,1226176.6292576739
993,692748.71,693833.9560327015
994,542643.3,542353.3276414069
995,436327.35,431051.0019476923
996,608145.67,608110.9794796867
997,605702.62,602771.5744405154
998,1025676.53,1021921.7361611526
999,241191.14,240708.87300673567
1000,335339.84,336706.2261609266
1001,647607.1,649880.2311664704
1002,403545.92,403056.9854412348
1003,1020820.41,1020256.2632407382
1004,1020344.7,1022575.5995138756
1005,419536.9,417484.7641147663
1006,572923.67,569399.356575107
1007,172723.56,168610.60617153274
1008,569758.68,564515.8376077184
1009,184253.72,185875.84514752854
1010,300700.27,303528.8964782683
1011,797633.28,800750.9060571247
1012,479745.97,480288.89160074655
1013,672607.71,672309.562217526
1014,659081.84,661777.5945337503
1015,143387.51,144698.71234462416
1016,436967.1,438152.80229820113
1017,228275.38,211067.5139719207
1018,389793.74,389691.42283603374
1019,583128.24,585220.9282052324
1020,538252.32,540569.797350701
1021,174321.25,173181.70722146268
1022,952361.26,951205.0455695591
1023,538404.28,540714.7202679627
1024,439048.51,436596.622103115
1025,324600.96,323968.6423021504
1026,276532.49,276492.0696909609
1027,260090.38,260150.00528209808
1028,844911.56,846348.7870743448
1029,591639.43,592659.7352406029
1030,382857.84,383216.28790045064
1031,489192.78,491854.6424050657
1032,2353325.02,2359951.3910796153
1033,632974.11,634195.3693007252
1034,483193.25,482213.29091105657
1035,250236.81,251855.37263349025
1036,470632.69,469019.3090616036
1037,248247.04,247657.91679075765
1038,217765.62,217533.79639278102
1039,396296.05,395625.1515574123
1040,780861.2,788652.9152627965
1041,119820.98,120006.43039044694
1042,258457.0,258843.67254944367
1043,256728.81,258629.6060373445
1044,931089.48,931528.7481935837
1045,343031.66,344610.9394997079
1046,1328986.68,1326550.8831270742
1047,269255.28,268481.992614895
1048,768325.68,768827.0915860805
1049,253257.38,255514.53343101701
1050,322258.16,321643.1589058827
1051,433358.45,433058.3177370613
1052,162383.0,161671.99534555376
1053,516515.34,515818.2074018902
1054,806741.4,812655.9327806664
1055,412332.93,410986.7139519041
1056,462718.64,462793.7166060331
1057,158421.46,158753.74654048795
1058,458063.49,459335.5044608281
1059,586320.98,585059.7937502011
1060,1113490.05,1116527.8515067226
1061,316892.03,315494.3231407126
1062,163758.06,164062.7728192307
1063,520371.3,519797.38233425375
1064,348914.94,350201.7653000958
1065,1301715.83,1300634.4216600442
1066,398608.08,399917.622082368
1067,189259.06,189698.08884051465
1068,110973.41,111737.71700276023
1069,174012.04,173231.76960471936
1070,1788248.39,1792164.9204744003
1071,191651.43,193949.56308206817
1072,254110.29,253398.0376044386
1073,665754.75,665707.6901384667
1074,713632.3,713836.9196020733
1075,423462.46,422857.3413610215
1076,844031.23,846775.799610392
1077,357171.83,359577.13042999397
1078,648766.21,648630.494363355
1079,246627.56,246253.75040729943
1080,111207.1,107889.39628625094
1081,596955.7,597226.476103039
1082,484079.28,481822.7378964601
1083,248059.39,248117.00934701154
1084,128294.33,129492.0046146388
1085,513714.39,515531.5612983648
1086,472597.57,472254.4018824509
1087,366980.58,366746.2200202097
1088,138540.59,138166.89455787232
1089,921847.9,920465.7347504145
1090,149561.34,149079.71969190397
1091,1113407.89,1114905.7801221323
1092,561735.44,555553.9364113874
1093,176678.06,176113.4516198414
1094,532650.5,533427.1785139147
1095,330781.85,331231.41824765527
1096,294661.86,297140.60436901095
1097,1262668.93,1264604.5963581018
1098,409672.78,405161.0840922079
1099,195761.45,197494.54483051243
1100,267743.76,182325.18729205447
1101,625052.15,624081.6384781238
1102,624509.88,623386.7494712553
1103,500970.5,496403.64515139215
1104,1310007.47,1311411.560201936
1105,691842.15,695183.0722210107
1106,463645.18,463866.94891303935
1107,260984.28,261257.8516199204
1108,707014.91,707272.2911381542
1109,393450.9,393092.9913497219
1110,655566.18,657126.0406885348
1111,263994.93,264972.8423003652
1112,1369287.77,1369534.0191710475
1113,976842.18,975220.9977590076
1114,290573.75,290342.3215617903
1115,428314.64,429014.6523718188
1116,437734.84,434898.5190925057
1117,538178.14,535570.4742545419
1118,365768.77,363930.9099184498
1119,718537.47,721467.4743505658
1120,251445.1,249735.65742111264
1121,755847.02,754884.7435805106
1122,623310.79,620693.5859638809
1123,308076.03,307764.3628406378
1124,461296.13,464071.4376429507
1125,324281.28,326032.9603664262
1126,410290.04,412418.72430613474
1127,329228.63,329793.0803033032
1128,607825.88,607371.602471347
1129,618242.17,618415.8135204585
1130,434981.84,437208.9417412318
1131,548737.74,550395.8926969544
1132,209906.54,210446.76331322297
1133,887343.79,885477.957951148
1134,786275.38,786427.3242890633
1135,524276.43,525278.1101978171
1136,708394.42,709111.5842235292
1137,235413.18,235865.78745620098
1138,591455.72,591555.905638177
1139,605475.23,607295.3760843957
1140,815717.04,813445.1467731555
1141,135051.24,134421.4507228521
1142,468539.04,470222.9797023637
1143,244745.64,246878.22059337972
1144,401762.5,401781.9787336977
1145,221146.12,222113.262227225
1146,267467.14,266551.1222613615
1147,344910.7,343643.8017338831
1148,251177.06,249369.49968276906
1149,212252.67,212191.84741052493
1150,340087.94,337846.9108255757
1151,431581.43,430135.53607043816
1152,538671.76,537164.242181601
1153,497060.78,497610.392546038
1154,281284.54,281529.5602366778
1155,515699.81,515230.9386317071
1156,160388.45,161092.9156840699
1157,875794.15,870822.6428531073
1158,288297.34,289541.9639732075
1159,1447388.34,1451155.8648251004
1160,388711.0,390973.36592599784
1161,500276.63,500584.9877490135
1162,336933.33,337726.68975703046
1163,322266.91,322068.62789823127
1164,233516.03,232902.5255580785
1165,301169.14,300711.99941293837
1166,329292.07,328157.464546115
1167,732802.36,730463.2504850242
1168,440783.3,440059.0000313416
1169,475804.78,476434.60840313224
1170,275618.02,275881.339452589
1171,250437.4,250749.589829958
1172,200063.83,200260.3954245596
1173,436043.69,432114.3713383985
1174,213497.76,214513.1479304098
1175,819091.81,818178.4147436197
1176,299591.12,302243.3393308363
1177,143208.66,138837.69931702444
1178,700130.74,702950.435460076
1179,213079.91,212809.1075048343
1180,742519.39,743644.0926354874
1181,470375.34,470399.96778293414
1182,461636.99,458949.7939069044
1183,728580.96,727243.9911632189
1184,350232.28,351019.743174918
1185,475187.85,474038.8163859126
1186,283849.16,284460.3965140557
1187,954015.6,952719.2274507964
1188,880829.0,885043.2087449124
1189,445968.49,448300.7423723427
1190,825080.36,824396.8294723218
1191,396923.63,395741.83602180716
1192,416749.77,416683.4165871917
1193,496086.99,497958.53231410217
1194,639455.57,639134.4162808394
1195,636398.55,637167.2403672944
1196,252309.17,250198.10081735894
1197,292917.17,290622.7101908136
1198,654778.77,651252.4224022791
1199,695136.42,690648.5983158596
1200,517743.96,520535.5028054812
1201,610820.39,611228.7117874441
1202,363967.03,363517.3361329519
1203,302166.12,300786.7675955697
1204,864951.81,862566.3433491937
1205,275911.22,276181.46428842074
1206,592214.03,593963.250198974
1207,460231.71,463017.2836581948
1208,507818.96,507289.16071830643
1209,783211.24,785195.502156801
1210,775578.2,773099.8493497616
1211,1116096.49,1115664.6700463204
1212,522039.19,521850.84393309837
1213,518907.95,519961.1265579454
1214,436739.94,438320.1028055767
1215,557057.32,560292.8010831487
1216,227447.12,225274.16246938342
