,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
138,603696,-4.551,21.81,22.76,22.91,20.57,22.85,1840560.0,3.81068,39270206.0,64.147,3.59,366408.0,105342.3
139,603690,0.0,18.29,0.0,0.0,0.0,18.29,0.0,0.0,0.0,76.849,9.39,384748.44,167294.972
140,603689,2.545,10.88,10.48,10.95,10.48,10.61,3146600.0,1.8801200000000002,33684337.0,28.632,1.905,365568.0,182089.4208
141,603688,1.371,14.05,13.35,14.05,12.47,13.86,5199777.0,1.5459200000000002,68065205.0,43.906,3.591,473959.89,472579.056
142,603686,2.353,24.79,24.35,25.0,24.11,24.22,2159646.0,0.7999400000000001,53282970.0,25.557,3.344,741233.283445,669270.504
143,603685,1.898,18.79,18.4,18.88,18.05,18.44,1209160.0,3.72049,22444472.0,12.959,2.044,244270.0,61067.5
144,603683,1.301,21.8,20.31,21.99,20.3,21.52,4173199.0,13.17714,87850759.0,53.171,3.582,276140.6,69040.6
145,603680,1.687,30.14,29.49,30.36,29.11,29.64,1215403.0,2.89382,36174941.0,18.956,3.605,1265880.0,126588.0
146,603679,2.922,22.19,21.47,22.48,20.31,21.56,666181.0,2.66472,14350853.0,36.72,4.121,224096.81,55475.0
147,603678,9.986,24.34,22.4,24.34,22.4,22.13,7148473.0,1.58371,171089114.0,46.808,4.275,1101788.9223,1098649.0623
148,603677,2.351,15.67,15.19,15.75,15.02,15.31,380252.0,0.6867700000000001,5846026.0,20.893,2.412,307521.18012,86762.15744
149,603676,3.763,18.2,17.29,18.5,17.02,17.54,5417398.0,8.59904,96296094.0,70.0,8.634,769860.0,114660.0
150,603669,3.047,11.5,11.2,11.58,11.2,11.16,1053787.0,0.28950000000000004,12084007.0,18.548000000000002,2.245,418600.0,418600.0
151,603668,1.76,9.83,9.69,9.89,9.62,9.66,1543640.0,0.83003,15096620.0,31.71,3.453,291754.4,182811.483575
152,603667,-9.959,10.85,10.85,10.85,10.85,12.05,1674300.0,1.47532,18166155.0,22.143,1.786,285485.2,123133.335325
153,603666,9.994,79.9,79.9,79.9,79.9,72.64,104200.0,0.59394,8325580.0,30.255,13.565,560702.07721,140175.761
154,603665,-6.113,25.34,26.99,26.99,24.5,26.99,538100.0,1.4437600000000002,13686783.0,32.909,2.6870000000000003,253400.0,94444.293356
155,603663,2.402,17.05,16.13,17.14,16.13,16.65,445393.0,0.90773,7471389.0,42.625,4.727,231383.845,83659.0645
156,603661,1.312,40.14,39.46,40.45,39.0,39.62,527528.0,2.11011,20931365.0,18.67,1.8250000000000002,401400.0,100350.0
157,603660,1.0,30.31,30.38,30.48,29.66,30.01,1381000.0,0.81398,41579573.0,27.984,5.413,780156.0613,514242.909278
158,603659,3.894,59.5,56.79,60.27,56.16,57.27,1955134.0,3.06914,113797842.0,50.0,9.997,2574582.255,379032.255
159,603658,6.94,78.43,74.01,78.44,72.8,73.34,1833545.0,1.34288,136785049.0,73.991,18.681,3294060.0,1070865.9654
160,603656,4.591,16.86,16.12,16.92,16.12,16.12,561072.0,0.8859300000000001,9297835.0,19.159,2.133,251014.3776,106776.281808
161,603655,1.794,22.13,21.05,22.38,20.82,21.74,2738866.0,10.33534,59057943.0,50.295,4.95,234578.0,58644.5
162,603648,0.409,19.65,18.74,19.88,18.11,19.57,9476512.0,10.28193,178765325.0,42.377,4.539,724430.0655,181107.5655
163,603639,2.832,26.51,25.5,26.65,25.4,25.78,852439.0,1.56974,22199796.0,10.909,1.865,445368.0,143961.083695
164,603638,-1.351,24.83,25.17,25.37,24.14,25.17,1237335.0,1.456,30530299.0,30.632,4.894,646771.84,211009.350045
165,603637,2.425,12.25,11.81,12.29,11.81,11.96,1759980.0,4.07177,21197385.0,36.029,2.251,211797.111225,52949.335075
166,603636,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,3.168,527256.952,522709.84
167,603633,1.492,15.65,15.38,15.77,15.0,15.42,675655.0,0.8136700000000001,10491594.0,38.171,2.641,188347.75,129953.91912
168,603630,3.413,19.09,18.2,19.39,18.09,18.46,1860893.0,2.28911,34688795.0,22.726,1.908,432808.48,155188.89061
169,603628,2.24,10.5,10.09,10.56,9.96,10.27,2025100.0,2.28052,20766832.0,58.333,3.088,287490.0,93240.0
170,603626,0.417,14.45,14.28,14.65,13.09,14.39,6161017.0,3.89675,85927916.0,18.526,2.37,600581.7664,228464.22774
171,603619,1.631,31.15,30.11,31.4,30.02,30.65,2241800.0,5.60449,68758642.0,29.387,4.8,1246000.3115,124600.3115
172,603618,1.309,6.19,6.14,6.22,6.1,6.11,1202488.0,0.17507,7405666.0,41.267,2.018,425178.044052,425178.044052
173,603617,1.563,18.85,18.56,18.98,17.84,18.56,2326237.0,9.30495,42781100.0,28.561,3.846,188500.0,47125.0
174,603616,4.745,11.92,11.13,12.33,11.13,11.38,4039799.0,1.37708,47127181.0,-58.981,4.497,349685.12,349685.12
175,603615,4.359,12.45,11.65,12.75,11.63,11.93,3564400.0,4.76127,42949430.0,30.366,2.196,298800.0,93203.669325
176,603612,0.331,30.28,29.08,30.49,29.08,30.18,1316878.0,2.1875,39187288.0,11.383,2.976,735888.4812,182285.6
177,603611,1.601,13.96,13.62,14.12,13.33,13.74,1134690.0,0.50656,15647560.0,16.233,1.643,374077.121384,312704.0
178,603609,2.217,9.22,9.06,9.34,8.85,9.02,3284760.0,0.39519000000000004,29876439.0,16.175,2.2,766344.704418,766344.704418
179,603608,2.273,9.0,8.68,9.08,8.58,8.8,1989614.0,1.5617100000000002,17549044.0,18.75,1.865,388488.7503,114660.0
180,603607,1.858,25.76,24.53,26.0,24.01,25.29,2693695.0,8.4463,67909506.0,22.4,3.223,328470.912,82153.792
181,603606,-0.81,7.35,7.41,7.58,7.2,7.41,1100346.0,0.26211,8075631.0,45.938,1.7109999999999999,369820.63314,308559.9825
182,603605,1.101,35.82,35.57,36.13,33.7,35.43,2746836.0,5.49367,95284355.0,27.554,4.686,716400.0,179100.0
183,603603,-0.34,20.52,20.58,20.71,19.62,20.59,1600300.0,0.68147,32428476.0,40.235,6.081,820820.52,481871.19078
184,603602,0.0,35.55,0.0,0.0,0.0,35.55,0.0,0.0,0.0,39.5,4.448,398160.0,99540.0
185,603601,1.122,9.01,8.85,9.04,8.77,8.91,1311176.0,0.24254000000000003,11704848.0,30.636,2.829,487091.199364,487091.199364
186,603600,2.602,9.07,8.85,9.15,8.81,8.84,687950.0,0.27518000000000004,6212525.0,22.675,3.313,274861.62453,226750.0
187,603599,2.5,14.35,14.0,14.46,13.98,14.0,1192600.0,0.8738300000000001,16935453.0,15.944,1.569,666814.558725,195848.8
188,603598,-2.176,11.69,11.41,11.84,11.13,11.95,7342012.0,2.75312,84613021.0,46.76,4.67,316931.097,311748.92
189,603596,2.329,32.95,31.11,33.25,31.11,32.2,4956983.0,12.13163,158778962.0,43.933,10.201,1346208.495,134633.7
190,603595,3.93,72.19,69.0,72.97,68.32,69.46,729295.0,2.91718,51369641.0,35.562,8.954,736453.504,180475.0
191,603589,3.234,61.92,59.5,62.06,59.0,59.98,3130215.0,1.06642,190212073.0,33.29,6.714,3715200.0,1817503.05384
192,603588,1.091,9.27,9.1,9.35,8.98,9.17,3267954.0,0.4994,29880651.0,31.318,2.766,613851.014358,606607.521642
193,603586,2.463,15.39,15.14,15.44,15.14,15.02,669100.0,0.66837,10223429.0,17.292,1.512,331836.102,154067.926446
194,603585,1.51,22.19,21.09,22.26,21.09,21.86,658426.0,1.2193100000000001,14439797.0,14.793,2.11,399420.0,119826.0
195,603580,3.782,17.29,16.66,17.45,16.31,16.66,401300.0,1.33044,6764494.0,36.036,3.039,161381.402,52151.827
196,603579,2.152,71.2,69.15,71.5,67.32,69.7,552105.0,1.07372,38556739.0,45.063,7.06,996800.0,366110.4
197,603578,1.164,21.73,21.3,22.0,21.0,21.48,650770.0,2.04003,13955022.0,32.924,3.724,191224.0,69318.7
198,603577,0.343,11.69,11.3,11.83,11.28,11.65,3112154.0,4.01488,35977699.0,42.899,2.335,204598.38,90615.538839
199,603569,-0.137,14.6,14.6,14.77,14.17,14.62,1294123.0,1.61368,18743639.0,14.898,2.638,817620.44,117087.31048
200,603568,6.874,24.41,22.84,24.52,22.8,22.84,3028317.0,0.44362,72568502.0,32.986,6.752,1678822.16,1666319.358
201,603567,2.469,13.28,13.27,13.36,12.83,12.96,943700.0,0.11113,12372266.0,21.65,2.336,1127684.48,1127684.48
202,603566,1.344,17.34,17.11,17.63,16.95,17.11,228736.0,0.07115,3939397.0,48.167,3.49,561365.16,557474.064
203,603559,-0.042,23.76,23.1,23.94,22.01,23.77,3396561.0,4.27248,78978351.0,112.607,4.328,329571.802296,188888.436
204,603558,1.849,7.71,7.57,7.76,7.47,7.57,884765.0,0.29492,6726024.0,22.676,1.146,321010.745079,231300.0
205,603557,2.362,13.87,13.25,13.96,13.25,13.55,1628177.0,3.46421,22222048.0,31.295,4.561,651861.785646,65189.0
206,603556,1.07,17.95,17.65,17.99,17.63,17.76,609065.0,0.36307,10865085.0,11.967,1.451,889278.182,301117.73354
207,603555,-9.985,17.85,17.85,17.85,17.85,19.83,128400.0,0.02043,2291940.0,71.343,4.6530000000000005,1122054.825255,1122054.825255
208,603538,1.904,17.66,17.14,17.83,17.0,17.33,1048087.0,1.40588,18111559.0,44.15,1.885,211920.0,131655.3
209,603536,3.598,9.79,9.3,9.95,9.2,9.45,2434828.0,4.04094,23474843.0,16.879,1.8170000000000002,164472.0,58988.731593
210,603535,2.618,27.05,25.62,27.36,25.28,26.36,4096316.0,10.89446,107910509.0,28.474,2.893,406832.0,101708.0
211,603533,1.06,31.47,31.0,31.8,30.3,31.14,1699484.0,4.14508,52938583.0,95.364,12.333,1261947.0,129027.0
212,603528,3.164,7.5,7.01,7.57,7.01,7.27,3585000.0,1.9110800000000001,26388239.0,45.62,3.32,470317.5,140692.5
213,603527,1.884,16.22,15.42,16.35,15.4,15.92,2241367.0,5.14783,35794819.0,19.542,2.437,282487.52,70621.88
214,603520,3.979,21.69,20.43,22.3,20.43,20.86,1037224.0,1.60437,22123353.0,31.435,2.96,260280.0,140225.85
215,603519,-9.957,10.49,11.6,11.95,10.49,11.65,1364000.0,0.61458,14762003.0,20.096,2.313,232814.919434,232814.919434
216,603518,1.503,19.59,19.09,19.68,19.09,19.3,919100.0,0.6211,17830420.0,15.305,1.5979999999999999,353705.272287,289892.82
217,603517,3.076,42.89,41.67,43.4,40.3,41.61,2195923.0,1.34141,93283422.0,34.04,6.474,1758490.0,702119.5936
218,603516,3.755,33.43,31.8,33.88,31.77,32.22,2752957.0,8.40819,89768128.0,25.715,4.276,437817.26534,109454.43334
219,603515,3.46,49.63,47.87,49.9,47.05,47.97,1592766.0,1.6259000000000001,77613542.0,42.224,7.7620000000000005,2886671.895352,486185.783188
220,603508,0.0,36.06,0.0,0.0,0.0,36.06,0.0,0.0,0.0,43.976,2.217,576960.0,235111.2
221,603507,-2.174,27.0,27.6,27.6,24.84,27.6,2683994.0,8.5456,70115083.0,23.136,2.453,339204.78,84801.33
222,603506,1.825,43.52,40.75,44.14,40.33,42.74,2225681.0,11.21743,93414655.0,34.54,5.834,345396.82816,86349.20704
223,603505,0.689,14.62,14.08,14.7,14.05,14.52,1841000.0,1.64324,26447740.0,41.771,4.697,350880.0,163794.55596
224,603501,0.0,37.7,0.0,0.0,0.0,37.7,0.0,0.0,0.0,110.882,13.441,1718418.5538,514850.05
225,603500,0.462,28.28,27.16,28.77,26.72,28.15,3119275.0,9.90246,86162186.0,37.211,4.472,356328.0,89082.0
226,603499,6.048,27.18,25.9,27.55,24.85,25.63,3447740.0,13.79096,90782176.0,46.951,5.135,275388.8472,67950.0
227,603496,4.485,29.82,28.53,29.87,28.3,28.54,499900.0,0.9147600000000001,14531494.0,34.682,4.423,304342.92,162961.69281
228,603488,-6.168,9.28,8.9,9.79,8.9,9.89,7727362.0,8.00854,69681370.0,24.421,2.3890000000000002,193024.0,89541.76416
229,603486,0.704,68.71,66.75,69.86,64.81,68.23,11935145.0,29.76345,801475841.0,66.067,19.688,2749087.1,275527.1
230,603477,4.158,15.28,14.43,15.46,13.45,14.67,20495677.0,34.15946,301545447.0,43.657,4.535,366720.0,91680.0
231,603466,2.285,25.51,25.2,25.92,24.56,24.94,2909532.0,4.04102,73646687.0,17.473,2.7279999999999998,744767.001,183672.0
232,603458,2.039,42.04,40.87,42.35,40.08,41.2,630975.0,2.03292,26063858.0,13.22,2.59,521932.767268,130483.192868
233,603456,0.0,9.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,29.091,1.5750000000000002,773878.24416,765756.64416
234,603444,1.126,128.41,126.5,129.0,124.51,126.98,417329.0,1.01175,52992093.0,15.054,3.732,923039.651225,529668.26461
235,603429,1.853,23.09,22.59,23.88,22.39,22.67,536700.0,1.12752,12342810.0,31.01,5.584,439633.6,109908.4
236,603421,2.978,17.29,16.75,17.47,16.7,16.79,883100.0,2.03479,15044759.0,25.058,3.55,765939.2195,75038.6
237,603416,1.346,26.36,26.0,26.6,25.55,26.01,529920.0,1.5080300000000002,13816154.0,29.955,3.867,370516.16,92629.04
238,603399,-9.971,15.35,15.35,15.35,15.35,17.05,2036100.0,0.40077,31254135.0,36.548,3.863,839262.246215,779857.746215
239,603398,0.941,15.02,13.99,15.12,13.85,14.88,5807232.0,10.99855,83321984.0,51.793,5.04,319144.96,79305.6
240,603396,3.751,32.64,31.45,32.98,31.0,31.46,778700.0,4.12229,24943015.0,25.668,2.917,246616.961088,61656.96
241,603393,3.906,35.38,34.13,35.53,34.09,34.05,1697936.0,1.7752500000000002,58955215.0,21.442,2.807,566080.0,338390.934448
242,603389,0.275,10.94,10.88,10.94,10.55,10.91,1021400.0,1.6223,10954980.0,39.071,2.734,239542.24,68878.24
243,603388,1.49,14.3,14.08,14.4,13.82,14.09,342900.0,0.41017000000000003,4834286.0,30.426,3.7640000000000002,294356.92,119548.0
244,603387,4.074,54.41,52.39,54.98,51.6,52.28,1637465.0,3.5443,87178706.0,31.634,5.967,1012270.001645,251374.2
245,603386,0.0,23.49,0.0,0.0,0.0,23.49,0.0,0.0,0.0,58.725,7.5120000000000005,474028.2,118624.5
246,603385,1.687,11.45,11.18,11.57,10.81,11.26,2802955.0,1.06282,31541608.0,13.471,1.07,422958.92838,301967.331415
247,603383,3.068,29.9,29.15,30.19,28.89,29.01,1428040.0,2.50191,42044249.0,22.148,2.726,359439.262,170663.22
248,603380,6.45,17.0,15.97,17.3,15.97,15.97,1647436.0,4.11859,27075453.0,25.0,3.8,272000.0,68000.0
249,603378,1.821,13.98,13.45,14.14,13.45,13.73,1270930.0,2.59373,17558791.0,19.417,2.142,272330.4,68502.0
250,603377,-1.188,24.95,25.1,25.1,24.3,25.25,461739.0,0.28008,11371946.0,44.554,5.986,1467060.0,411322.58125
251,603369,4.826,21.94,20.79,22.27,20.79,20.93,12351179.0,0.98455,269047560.0,30.724,4.771,2752373.0,2752373.0
252,603368,1.891,31.79,31.2,31.94,30.9,31.2,1729572.0,0.84472,54455292.0,14.65,1.6320000000000001,823594.468939,650900.25
253,603367,3.722,23.13,22.2,23.42,22.15,22.3,3994044.0,3.99404,90810591.0,23.845,2.723,1048605.489,231300.0
254,603366,0.588,5.13,5.14,5.14,4.97,5.1,4728785.0,0.5911000000000001,23910950.0,74.891,1.153,410400.0,410400.0
255,603365,4.302,24.49,23.5,24.77,23.5,23.48,3201663.0,4.80225,77195140.0,19.592,3.098,653074.83,163274.83
256,603363,-3.297,16.72,16.2,16.9,15.98,17.29,6938396.0,11.56399,113665658.0,57.655,8.275,712380.68,100320.0
257,603360,3.56,18.62,18.0,18.7,17.71,17.98,378400.0,0.6756300000000001,6939522.0,24.182,3.473,248279.08,104284.412092
258,603359,2.601,20.91,19.84,21.16,19.81,20.38,1473174.0,1.8493300000000001,30363722.0,15.962,1.924,666276.24,166569.06
259,603358,0.942,20.37,19.95,20.53,19.5,20.18,1182088.0,1.20182,23673362.0,14.447,1.2469999999999999,456288.0,200355.77562
260,603357,3.53,19.65,18.98,19.8,18.89,18.98,2731133.0,3.36346,52794645.0,18.894,3.328,637983.14454,159558.0
261,603356,2.75,21.3,20.18,21.49,20.15,20.73,2088613.0,6.26459,43626024.0,35.5,4.326,284014.2,71014.2
262,603355,2.088,29.34,28.74,29.65,28.1,28.74,688277.0,0.17164000000000001,19876439.0,32.242,3.5540000000000003,1176534.0,1176534.0
263,603348,1.531,36.48,34.0,36.94,34.0,35.93,9226541.0,16.77553,324523775.0,38.809,5.156,802560.0,200640.0
264,603345,6.56,33.3,31.4,33.57,30.32,31.25,1799149.0,1.46452,58348233.0,33.98,4.116,719413.2,409088.502
265,603339,0.766,19.74,19.29,19.97,19.01,19.59,2136883.0,3.6960100000000002,41570174.0,23.783,2.783,416161.1475,114128.53725
266,603338,2.925,50.67,49.4,50.69,48.52,49.23,548572.0,0.24113,27407784.0,29.289,3.944,1255079.28024,1152742.5
267,603337,3.202,37.39,36.26,37.77,35.97,36.23,581708.0,0.7176300000000001,21437554.0,23.369,3.439,1143653.9124,303081.8444
268,603336,-3.617,27.18,25.44,27.55,25.44,28.2,14956699.0,21.77726,398722138.0,57.83,4.57,471178.89,186673.210326
269,603335,1.674,7.29,6.77,7.38,6.77,7.17,7083622.0,8.60268,50020400.0,145.8,3.335,240090.318,60027.318
270,603333,0.0,5.79,0.0,0.0,0.0,5.79,0.0,0.0,0.0,193.0,2.132,301082.895,301082.895
271,603331,2.147,16.65,16.1,16.8,16.03,16.3,1236600.0,3.8870500000000003,20361265.0,29.732,3.039,211876.7445,52969.1445
272,603330,2.513,28.55,27.92,28.59,27.12,27.85,682800.0,2.8158000000000003,18974614.0,53.868,2.801,171300.0,69230.46675
273,603329,1.358,29.86,28.6,30.2,27.9,29.46,3237768.0,9.81142,93928130.0,38.282,5.311,394152.0,98538.0
274,603328,3.878,9.91,9.53,9.95,9.39,9.54,2431578.0,0.24637000000000003,23649503.0,18.018,2.094,988860.310098,978072.839058
275,603326,4.669,10.76,10.28,10.87,10.28,10.28,976660.0,1.51734,10287837.0,17.933,2.34,243163.23864,69258.2464
276,603323,1.684,6.04,5.95,6.08,5.94,5.94,6262381.0,1.03182,37634843.0,12.08,1.02,874642.932904,366584.482404
277,603322,1.077,29.09,28.18,29.2,27.04,28.78,1606941.0,3.54272,45441239.0,107.741,4.8100000000000005,325808.0,131949.144824
278,603321,0.834,9.67,9.26,9.79,9.18,9.59,3820452.0,4.96163,36009191.0,31.194,2.925,296869.0,74459.0
279,603320,2.289,22.79,21.48,22.88,21.39,22.28,1853400.0,5.70277,40958662.0,40.696,3.7800000000000002,227900.0,74067.5
280,603319,1.587,24.97,24.64,24.99,24.2,24.58,401000.0,0.7074800000000001,9878140.0,18.226,2.795,202057.24,141530.669148
281,603318,0.406,12.37,12.29,12.49,12.02,12.32,1643100.0,0.4549,20215635.0,82.467,4.837,498884.916649,446804.4
282,603316,2.923,10.21,9.93,10.3,9.9,9.92,651700.0,0.62021,6597456.0,26.179,2.551,207548.88,107283.206558
283,603315,0.0,12.44,0.0,0.0,0.0,12.44,0.0,0.0,0.0,284.668,2.781,273618.920844,248800.0
284,603313,1.299,19.5,19.32,19.63,18.6,19.25,606560.0,0.7365900000000001,11680887.0,30.0,3.054,468000.0,160576.7319
285,603311,2.364,11.26,10.67,11.3,10.67,11.0,756900.0,0.36043000000000003,8424005.0,29.632,3.198,236460.0,236460.0
286,603309,2.09,12.7,12.5,12.84,12.43,12.44,1075126.0,0.53756,13607182.0,39.688,2.8280000000000003,254000.0,254000.0
287,603308,4.348,12.72,12.23,12.87,12.21,12.19,3263526.0,0.81586,40826484.0,90.857,1.929,551735.521752,508812.72
288,603306,1.471,16.55,16.49,16.67,16.22,16.31,433962.0,0.15692,7142087.0,13.031,1.758,508117.61343,457688.595
289,603305,-0.066,30.45,30.0,30.63,29.0,30.47,1181426.0,2.83997,35372161.0,51.61,10.12,1219827.0,126672.0
290,603303,3.445,9.61,9.3,9.89,9.22,9.29,1563320.0,1.53267,14836138.0,17.495,1.626,392088.0,98022.0
291,603301,4.533,46.81,44.2,47.3,44.2,44.78,2917618.0,11.67047,133314982.0,28.895,6.064,468100.0,117025.0
292,603300,1.447,5.61,5.45,5.65,5.39,5.53,5143900.0,1.26903,28373107.0,70.125,1.678,272251.251228,227395.74
293,603299,1.469,8.29,8.15,8.35,8.11,8.17,2016054.0,0.72182,16548769.0,26.036,2.146,463775.76,231540.450245
294,603298,1.652,12.31,12.0,12.33,12.0,12.11,1477100.0,0.8659,17924175.0,15.987,2.109,761809.49558,209990.921609
295,603289,1.732,11.75,11.35,11.81,11.07,11.55,3592046.0,5.41787,41009890.0,22.596,2.642,311610.0,77902.5
296,603288,-0.052,76.22,75.5,76.23,73.65,76.26,6092035.0,0.22589,457897790.0,58.183,15.892,20588597.4674,20555670.4274
297,603286,3.116,20.52,19.89,20.84,19.5,19.9,1564300.0,7.10432,31621614.0,46.636,4.2,180731.952,45182.988
298,603283,-3.95,28.21,28.0,28.49,26.43,29.37,6686041.0,16.7151,183510815.0,35.263,6.906,459156.9619,112840.0
299,603278,2.121,16.37,15.9,16.48,15.8,16.03,1321276.0,2.54092,21258774.0,19.963,2.43,340496.0,85124.0
300,603277,3.191,12.29,11.76,12.4,11.76,11.91,1272040.0,1.92733,15362327.0,21.946,3.093,492583.2,81114.0
301,603269,2.066,18.77,18.0,19.01,17.65,18.39,1021850.0,2.75105,18706675.0,40.804,2.685,171689.19,69719.38185
302,603268,-9.986,13.25,13.25,13.25,13.25,14.72,178000.0,0.14448000000000003,2358500.0,25.481,1.983,165807.32,163240.0
303,603266,2.559,14.43,14.07,14.55,13.93,14.07,893867.0,2.55391,12708798.0,18.038,1.7570000000000001,202020.0,50505.0
304,603260,3.792,68.16,65.38,68.8,65.0,65.67,3748176.0,5.56912,251103008.0,27.484,7.553,4566720.0,458736.49824
305,603259,1.466,100.39,99.8,101.55,96.16,98.94,12667991.0,12.15755,1259972671.0,76.634,14.139,10460492.996684,1046049.303684
306,603258,1.882,20.03,19.66,20.09,19.3,19.66,553083.0,0.8281400000000001,10932262.0,29.029,2.94,487013.426,133772.358
307,603239,-6.939,11.4,12.2,12.48,11.03,12.25,4698850.0,5.17951,54117034.0,18.095,2.99,308620.8,103420.8
308,603238,2.509,20.02,19.15,20.1,19.15,19.53,286256.0,0.9541900000000001,5646815.0,44.489,3.05,240240.0,60060.0
309,603233,1.558,63.9,62.28,64.1,62.01,62.92,682969.0,1.7069999999999999,43421725.0,50.714,8.807,2556063.9,255663.9
310,603232,2.968,26.37,25.68,26.58,25.43,25.61,604491.0,1.18134,15733856.0,20.929,2.793,225199.8,134935.29
311,603229,3.791,15.33,14.77,15.38,14.76,14.77,1116290.0,2.06797,16810271.0,41.432,4.326,245280.0,82751.34
312,603228,1.446,49.11,48.0,49.2,47.52,48.41,294005.0,0.36258,14227749.0,30.315,5.837,2003688.0,398223.177822
313,603227,2.286,3.58,3.44,3.6,3.44,3.5,2146400.0,0.32585000000000003,7590171.0,127.857,2.099,235814.6,235814.6
314,603226,3.498,24.26,23.44,24.36,23.25,23.44,534333.0,2.46577,12662391.0,22.887,2.899,217389.008,52571.42
315,603225,2.352,19.15,18.71,19.29,18.47,18.71,2195584.0,1.84503,41722305.0,7.365,2.421,1613962.0,227885.0
316,603223,3.122,12.22,11.86,12.65,11.85,11.85,701248.0,0.8876600000000001,8600661.0,23.5,1.613,175968.0,96538.010998
317,603222,0.578,8.7,8.56,8.71,8.56,8.65,1181370.0,0.36918,10240580.0,51.176,3.461,278400.0,278400.0
318,603218,2.036,18.54,17.67,18.63,17.67,18.17,1963008.0,1.97428,35690515.0,32.526,2.641,743454.0,184341.4587
319,603214,4.567,50.6,47.92,51.12,47.92,48.39,3403630.0,13.61452,168098882.0,40.48,6.344,506000.0,126500.0
320,603208,0.21,28.6,28.04,28.72,27.51,28.54,415702.0,1.34898,11780703.0,16.067,2.301,231133.93446,88133.93446
321,603203,0.205,29.31,29.74,29.87,29.11,29.25,343820.0,0.8467500000000001,10152875.0,26.645,4.731,356958.2832,119012.662938
322,603200,1.879,31.99,31.4,32.46,30.5,31.4,693681.0,2.74508,21851354.0,36.736,3.258,240067.3555,80838.73
323,603199,2.319,24.27,23.78,24.43,23.61,23.72,425447.0,0.38439,10195660.0,32.36,2.547,268620.36,268620.36
324,603198,4.631,18.98,18.03,19.33,18.03,18.14,10537464.0,1.31718,197492940.0,22.867,3.417,1518400.0,1518400.0
325,603197,0.572,40.41,40.17,40.7,40.01,40.18,588254.0,0.8369300000000001,23753777.0,24.379,3.563,482104.453455,284029.415433
326,603196,3.109,9.95,9.6,9.99,9.58,9.65,954074.0,1.45883,9319991.0,25.578,2.512,238800.0,65073.0
327,603189,2.752,14.56,14.1,14.68,13.8,14.17,3845056.0,3.49233,54723316.0,85.647,4.028,321484.8,160305.6
328,603188,3.201,9.35,9.01,9.42,9.01,9.06,3088215.0,0.53615,28386061.0,10.756,1.771,538560.0,538560.0
329,603186,0.859,15.27,14.88,15.39,14.61,15.14,1054440.0,1.43039,15867830.0,21.208,3.171,199533.09,112565.497101
330,603183,-0.986,24.09,23.0,24.33,22.66,24.33,1953320.0,6.34195,45712370.0,26.185,3.247,296788.8,74197.2
331,603181,1.492,21.77,20.56,22.02,20.3,21.45,3716726.0,7.43345,78000093.0,24.461,3.308,435400.0,108850.0
332,603180,1.053,104.56,100.0,105.0,100.0,103.47,455394.0,2.47275,46862879.0,37.612,8.067,705780.0,192562.620776
333,603179,2.482,23.12,22.26,23.18,22.26,22.56,597300.0,0.64005,13632727.0,14.012,2.641,525235.536,215758.6144
334,603178,2.08,12.27,12.19,12.4,11.8,12.02,931400.0,1.8628,11243381.0,24.54,2.963,249507.996,61350.0
335,603177,1.01,14.0,13.88,14.1,13.0,13.86,1712900.0,2.77393,23669825.0,73.684,5.349,282800.0,86450.0
336,603169,2.079,4.91,4.79,5.03,4.74,4.81,2449453.0,0.23887000000000003,11864519.0,557.955,1.6,516287.740266,503479.04487
337,603168,2.914,8.83,8.48,8.95,8.46,8.58,2967052.0,0.9978600000000001,26020547.0,14.966,1.29,284849.176617,262553.4275
338,603167,2.067,10.37,10.13,10.43,10.09,10.16,3175300.0,0.6596000000000001,32590248.0,13.764,1.469,511481.584,499211.8
339,603166,-3.06,6.97,7.05,7.18,6.59,7.19,3377569.0,0.57052,23277542.0,30.304,1.9380000000000002,416609.94087,412637.04087
340,603165,-1.102,22.43,22.64,22.69,21.39,22.68,1243220.0,2.80308,27514938.0,6.9879999999999995,2.568,403672.71,99481.536
341,603161,3.714,22.34,21.63,22.54,21.46,21.54,1425358.0,4.26754,31215126.0,20.879,2.483,298015.6,74615.6
342,603160,1.602,65.97,65.0,66.2,64.0,64.93,1110900.0,0.48375,72450989.0,33.831,8.513,2996089.904844,1514961.468
343,603159,0.701,21.55,21.08,21.7,20.2,21.4,1064400.0,4.2576,22416943.0,47.889,5.314,215500.0,53875.0
344,603158,1.07,17.0,16.82,17.16,16.8,16.82,450426.0,0.20917000000000002,7671850.0,27.869,3.6310000000000002,371620.0,366082.08
345,603157,3.302,16.58,15.92,16.72,15.85,16.05,4715286.0,8.60925,76674371.0,16.918,2.243,908039.582436,90808.66
346,603156,2.506,61.35,59.02,62.0,59.0,59.85,2884201.0,4.78547,175592639.0,13.147,2.859,4621311.45,369756.45
347,603139,4.849,21.19,20.05,21.2,20.05,20.21,627387.0,1.16984,12962030.0,30.71,2.298,211645.72,113641.97
348,603138,2.164,33.05,32.25,33.2,31.65,32.35,1075237.0,3.17873,35109312.0,59.982,9.064,354755.395,111794.93
