,code,mbrg2018_1,nprg2018_1,nav2018_1,targ2018_1,epsg2018_1,seg2018_1,mbrg2017_2,nprg2017_2,nav2017_2,targ2017_2,epsg2017_2,seg2017_2,mbrg2017_3,nprg2017_3,nav2017_3,targ2017_3,epsg2017_3,seg2017_3,mbrg2017_4,nprg2017_4,nav2017_4,targ2017_4,epsg2017_4,seg2017_4,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
2940,002165,13.9364,-83.0497,-1.2785,24.2977,-83.6667,-1.4916,30.6874,-34.8237,3.7722,22.8788,-41.6667,3.775,27.4336,-26.18,3.8535,19.4006,-30.7692,3.8938,18.3993,-64.7827,0.0194,17.3417,-68.1818,-0.4749,1.217,4.16,4.11,4.16,4.08,4.11,1433352.0,0.27179000000000003,5905468.0,59.429,1.609,250456.17376,219386.230752
2941,600291,,-83.2696,4.6754,-41.8865,-89.9205,6.3318,-100.0,,7.5843,-13.2557,36427.1186,11.46,6441.7184,35366.7509,10.0238,-19.3668,6065.3117,13.6725,,635.1217,4.9797,-26.1853,6344.7059,9.3217,1.385,13.18,12.93,13.28,12.81,13.0,6533398.0,0.6674300000000001,85459371.0,6.015,1.1219999999999999,1440658.850204,1290178.10735
2943,603229,28.0548,-83.2892,122.039,58.941,-90.0,122.039,23.4905,21.8698,,,11.7647,,15.0755,-6.1931,,,-17.8571,,20.7936,-7.5296,132.1945,66.2516,-22.9167,132.1945,3.791,15.33,14.77,15.38,14.76,14.77,1116290.0,2.06797,16810271.0,41.432,4.326,245280.0,82751.34
2944,600844,16.0131,-83.4574,12.5627,2.4504,-85.514,12.0493,64.2897,,73.1272,14.1502,-151.5625,151.5076,62.7791,,1.0667,-4.3319,-155.2591,0.8787,,,,,,,0.0,5.36,0.0,0.0,0.0,5.36,0.0,0.0,0.0,20.474,2.56,544856.99264,440983.619824
2946,002592,-26.1147,-83.6388,1.4676,1.9866,-85.7143,1.4678,-5.7765,25.1345,1.4245,-4.0226,27.2727,3.557,-10.8503,13.4004,2.4302,-0.1842,12.5,3.3623,-11.815,5.0695,3.0918,4.1283,6.6667,3.0922,3.383,12.53,12.25,12.56,12.02,12.12,1889323.0,0.9020600000000001,23305947.0,26.104,1.657,355013.939721,262436.393079
2947,000759,1.2132,-83.7851,1.9811,8.2647,-81.25,-2.1591,-4.0087,,8.1128,-3.6665,-322.2222,5.1463,,,,,,,-1.0429,757.6721,7.837000000000001,-14.635,945.2632,0.7643,0.567,7.1,7.06,7.15,6.91,7.06,2200822.0,0.32338,15453016.0,71.501,1.603,483525.265,483208.6192
2948,600212,-21.0194,-84.2642,1.2053,-1.9127,-84.375,1.2053,-0.6801,-65.4961,6.2772,4.9366,-65.4523,6.2772,-3.4437,-54.3956,5.6582,-0.7402,-54.4444,5.6582,-3.8076,-71.751,1.7790000000000001,-3.7246,-71.7566,1.7790000000000001,0.0,5.58,0.0,0.0,0.0,5.58,0.0,0.0,0.0,226.829,3.777,285527.044854,285527.044854
2949,600178,-42.7677,-84.2683,1.3752,-15.9202,-84.3327,1.3752,-19.0522,-29.2434,3.7343,-3.0526,-29.2359,3.7343,-27.0372,-36.459,3.1912,-13.4644,-36.4865,3.1912,-28.623,-45.5964,2.5111,-12.5659,-45.5882,2.5111,2.703,4.94,4.82,4.96,4.76,4.81,1362100.0,0.29478000000000004,6652034.0,53.405,1.214,228267.52,228267.52
2950,002348,38.8647,-84.3828,10.56,33.6466,-100.0,1.6709,36.0061,33.1498,2.8776,4.3904,33.195,2.6406,30.785999999999998,9.5683,2.4432,8.2436,9.5238,2.1539,63.8515,46.8916,11.502,31.2344,29.6214,2.6125,0.608,3.31,3.29,3.33,3.15,3.29,2624700.0,0.35547,8539300.0,56.873,2.469,313523.2,244398.861009
2951,000036,-74.5386,-84.6439,8.7549,10.2826,-86.1078,9.0337,2771.4923,146.2405,53.1093,-5.697,139.7919,66.2463,1983.6546,131.4004,52.0846,-15.5774,123.8242,64.3915,82.8829,1.4263,26.2864,-10.3523,-0.2542,30.4424,0.766,6.58,6.54,6.63,6.38,6.53,6985481.0,0.61514,45465098.0,5.59,1.665,751098.914496,747220.497996
2952,600210,2.2698,-84.8993,-0.809,-4.9668,-85.906,-0.0332,-1.518,206.6949,2.3467,2.2197,211.5702,2.2648,1.8824,166.4707,4.1667,-9.9419,172.2222,4.4605,1.8143,142.2077,0.023,-7.3371,147.2973,0.1388,0.286,3.51,3.5,3.54,3.42,3.5,8605461.0,0.56737,30017742.0,9.59,1.23,532374.391458,532374.391458
2953,600435,-24.4759,-85.0227,4.3299,-1.0908,-236.0,1.261,-2.8563,-26.3275,0.818,6.0183,19.3309,0.9506,9.297,-30.4838,2.5473,4.8237,0.0,0.9605,-2.3547,-9.9895,1.8988,4.2269,0.0,1.0498,2.42,8.04,7.74,8.09,7.74,7.85,10337504.0,0.69411,82245711.0,268.0,5.6850000000000005,1197413.28,1197413.28
2954,300275,-66.4267,-85.4505,30.524,2.3584,-75.0,2.7689,248.3345,,-3.7174,16.8902,-178.9474,-3.0810000000000004,119.2409,,0.0122,10.9898,-165.5172,0.982,68.2468,,33.6496,9.382,-160.7143,5.2934,1.267,8.79,8.68,8.91,8.53,8.68,1198005.0,1.01712,10469173.0,34.471,2.651,144398.604,103532.534187
2962,603010,-15.4828,-86.1806,1.2242,21.934,-86.6667,1.2243,33.2289,1.3558,9.335,42.0103,0.0,9.3378,28.6499,-7.7059,8.026,44.9566,-9.3023,8.0281,20.1067,-39.0277,4.3737,28.671999999999997,-38.9831,4.3747,2.819,20.79,20.22,21.19,20.1,20.22,1272400.0,0.5783600000000001,26271848.0,57.75,4.791,528880.930578,457380.0
2963,002197,-22.3071,-86.4461,1.2799,12.2996,0.0,1.2327,26.1034,-39.3514,122.6176,39.4972,0.0,127.3241,16.2806,-40.4246,1.0756,24.7134,-42.8571,1.2895,-6.3095,-41.5258,1.2916,12.0465,-33.3333,1.2126,1.748,8.15,7.84,8.19,7.8,8.01,2594636.0,0.5969800000000001,20800396.0,101.875,1.5150000000000001,419852.91262,354222.89091
2964,600094,64.1899,-86.8499,12.1161,4.0807,-86.4889,10.315,-54.9691,-9.0761,12.2313,46.2991,-8.4386,99.2501,-40.5517,-15.218,5.1523,14.8606,-31.9662,5.7059,16.8806,36.2151,11.9112,5.2015,44.4416,11.4136,-0.18,5.56,5.54,5.63,5.43,5.57,1532905.0,0.06733,8454648.0,9.748,1.156,1376280.731692,1265792.358872
2965,000859,-9.8985,-86.9408,2.4759,-2.9907,-63.3028,3.8871,10.1849,,2.1853,13.7722,-390.1786,3.1122,5.6463,,1.9804,5.0603,-252.795,2.9597,2.4724,376.8443,2.3801,2.7786,228.2258,3.7286,4.0,2.86,2.8,2.88,2.79,2.75,5883050.0,0.7957500000000001,16609788.0,35.135,1.436,211482.62278,211443.36928
2967,002869,-18.3286,-87.17299999999999,133.3995,77.3351,-87.5,132.5097,-0.2656,3.273,,,-3.2258,,-5.606,-1.5518,,,-13.8462,,-6.8895,-26.8189,140.6916,64.9043,-38.4058,139.6783,1.389,27.0,26.0,27.21,25.63,26.63,1611381.0,3.5450600000000003,42539479.0,31.765,3.089,318060.0,122726.5506
2968,300412,31.5611,-87.1956,6.0047,18.7425,-80.0,4.3353,31.5491,-15.3577,101.635,128.6815,-59.0909,96.7848,46.5287,-2.7637,6.1651,26.2891,-54.0541,3.8373,47.4628,-19.8085,6.7293,19.5343,-64.5833,4.8802,2.737,9.76,9.58,9.89,9.48,9.5,3213212.0,1.45553,31230852.0,57.412,3.262,253946.416,215460.1252
2969,002895,-7.2109,-87.2653,22.3949,17.3593,-88.5845,22.3949,3.6993,30.5007,,,30.4961,,2.3742,7.6684,,,6.3444,,9.0678,9.0568,19.0028,10.2561,5.1795,19.0028,4.002,21.31,20.24,21.64,20.24,20.49,2310494.0,5.77479,48396950.0,59.625,4.586,867493.873,85261.31
2970,601208,-9.2212,-87.4297,-0.1165,0.3346,-85.7143,-0.122,7.7569,93.2083,2.4356,-2.8144,175.0,6.5277,6.1248,64.4806,-0.1997,-6.3036,100.0,3.9693,3.5956,64.796,-1.5574,-2.2406,128.5714,1.801,2.308,3.99,3.9,4.01,3.9,3.9,2126500.0,0.33937,8418788.0,24.938,1.074,250013.799,250013.799
2971,600246,-41.7846,-87.7758,3.9564,-7.7387,-89.1304,4.1901,-19.4583,-80.5369,99.5475,15.0204,-88.5622,108.4815,-18.3409,-47.4211,-0.0785,-4.6157,-63.6484,0.1569,41.058,264.7617,5.0242,-5.9202,145.6091,5.3301,4.722,3.77,3.61,3.94,3.31,3.6,7894762.0,0.64881,28587703.0,21.742,1.114,774361.506854,458733.6
2972,603313,26.9493,-88.1771,-10.4736,1.861,-92.8571,-11.4118,34.6274,39.7201,117.9456,94.1661,4.4444,118.97399999999999,35.8715,1.4406,-5.8764,7.6372,-24.0506,-5.7298,35.7375,-22.7463,-7.2349,16.1137,-36.8932,-7.9879,1.299,19.5,19.32,19.63,18.6,19.25,606560.0,0.7365900000000001,11680887.0,30.0,3.054,468000.0,160576.7319
2973,600787,1.2299,-88.2398,12.095,-4.184,-40.0,12.5921,94.7324,-75.0442,4.3239,24.9926,-76.0601,4.4115,98.5847,181.2887,15.985999999999999,9.407,180.8657,16.3726,67.55,72.9701,12.4202,-5.147,74.2906,12.7686,4.227,7.89,7.5,8.15,7.48,7.57,21254296.0,1.14281,167999486.0,12.975,1.641,1735643.015037,1467404.594976
2974,000531,-6.8495,-88.8672,-2.5625,7.9326,-91.1602,-1.9811,47.052,-43.9548,4.1028,0.7493,-51.7726,5.7569,22.1395,-61.9326,-0.1076,-4.9937,-65.5938,0.8829,12.5222,-65.5422,-1.604,0.1332,-67.8772,-0.6162,1.172,5.18,5.07,5.4,5.07,5.12,1975800.0,0.2884,10242102.0,19.264,0.906,354872.90076,354872.084392
2975,603160,-21.8976,-88.9612,20.8552,27.1388,-89.8477,20.9328,51.7711,58.5787,121.0931,100.6685,42.4944,121.249,34.6331,26.6569,99.5824,96.1529,13.245,99.7036,19.5582,3.5306,27.3801,37.406,-7.1429,27.4676,1.602,65.97,65.0,66.2,64.0,64.93,1110900.0,0.48375,72450989.0,33.831,8.513,2996089.904844,1514961.468
2976,300708,-21.163,-89.1092,,,-91.6667,,,,,,,,40.0337,193.1644,,,193.1707,,29.3225,81.5349,51.9531,48.9852,71.9745,51.9531,3.817,17.95,17.02,18.34,16.58,17.29,4509063.0,7.00927,78544902.0,33.241,6.453,461907.35,115472.35
2977,002132,0.7589,-89.1499,13.5727,44.5765,-86.5,3.9922,52.9977,39.187,61.6913,79.196,20.0,53.3855,50.2209,30.51,9.0392,46.693999999999996,0.0,1.9445,47.5534,-30.8426,8.2389,50.5275,-50.0,1.2605,-0.66,3.01,3.03,3.04,2.95,3.03,3307000.0,0.32533,9866328.0,66.889,1.296,378225.892226,305969.015758
2978,002759,-31.1498,-89.3997,-1.8695,3.9014,-89.415,-1.8695,120.7283,404.6022,496.9825,481.65,170.6364,496.9825,114.5273,295.3173,487.6263,476.4792,109.7885,487.6263,71.0565,-71.1948,0.258,6.3245,-83.3333,0.258,-0.112,8.88,8.85,8.9,8.62,8.89,2266187.0,1.8016,19970999.0,177.6,1.196,401535.824904,111699.40656
2979,600764,-35.1045,-89.4081,73.4117,25.2645,-82.7907,109.68799999999999,0.9011,98.3864,9.7615,44.1976,137.8378,9.2888,-1.4285,56.5871,9.3311,62.744,71.4286,8.6653,32.6233,363.3479,78.0223,30.5458,2966.8182,114.8735,0.0,31.77,0.0,0.0,0.0,31.77,0.0,0.0,0.0,47.088,11.401,1257353.341146,1047542.628168
2980,300484,-58.9126,-89.42399999999999,10.2697,12.4151,-93.9394,10.2697,14.3926,4.739,24.386,38.7466,-50.7246,24.386,2.5394,0.9356,22.3226,25.4958,-51.6366,22.3226,-14.5845,-17.3926,15.9239,12.0143,-61.0063,15.9239,3.616,12.32,11.9,12.44,11.9,11.89,1327600.0,1.41406,16162109.0,19.871,3.608,256256.0,115667.552
2981,300703,-2.3704,-90.3135,,,-93.1034,,,,,,,,9.9577,-16.3264,,,-17.0486,,3.5348,-19.4456,207.968,71.41,-26.1905,209.5072,1.128,19.72,19.7,19.96,18.6,19.5,3264087.0,10.88029,63339012.0,21.204,2.697,236640.0,59160.0
2982,603089,7.2488,-90.8697,7.7384,1.2955,-90.9091,7.7384,32.8073,-4.6243,87.4421,68.9276,-28.3333,87.4421,29.3971,-8.4166,,,-31.7647,,21.863000000000003,-18.364,75.2776,48.5115,-37.2727,75.2776,1.042,22.3,20.98,22.45,20.91,22.07,1175400.0,3.73678,25328842.0,32.319,3.337,237874.1,70144.3824
2983,600617,1.3216,-90.9548,-1.7101,15.9623,-66.1078,-1.4449,49.6298,-77.6246,5.8024,26.5114,-65.6134,4.2557,47.1475,-117.3658,1.1728,22.5306,-98.2941,-0.2066,38.2651,-121.829,-0.2553,19.2769,-95.5328,0.067,0.358,5.6,5.58,5.66,5.46,5.58,874500.0,0.09734000000000001,4838959.0,366.013,1.6179999999999999,607411.66752,503112.03264
2984,603969,6.3889,-91.0408,0.1848,23.3622,-87.5,0.4895,75.5964,44.0768,5.3705,15.6924,45.4545,4.9777,50.1332,-9.3469,3.4041,23.0304,-8.0,3.3262,46.7914,-19.5719,2.1393,22.1161,-16.6667,2.1205,0.488,6.18,6.1,6.25,5.7,6.15,3416665.0,0.58908,20855809.0,20.6,1.513,358440.0,358440.0
2985,002906,-22.0619,-91.5842,48.5763,11.8758,-94.1176,48.7476,,,,,,,7.6343,11.0191,,,11.5978,,-1.9085,-4.2148,47.1079,16.0195,-8.1081,47.2985,1.035,18.55,18.0,18.84,17.75,18.36,5601665.0,7.66302,102912443.0,27.279,2.51,877600.5,135600.5
2986,300288,-62.2619,-91.7085,-26.7074,-53.4783,-91.089,-6.2453,418.4302,747.0803,65.4071,156.8174,575.0,29.3522,559.1502,563.614,58.5228,157.4749,411.1111,22.1416,3.4371,19.2929,6.3744,11.5577,16.0,7.2473,2.243,15.5,14.76,15.58,14.76,15.16,2779693.0,1.3703,42429575.0,53.448,4.247,523809.1731,314421.88185
2987,600633,-42.729,-91.749,2.1199,12.5068,-92.9723,2.8483,-42.1604,305.5479,55.2535,18.8151,294.8189,74.6984,-46.7535,249.3664,55.8145,30.471,255.6849,76.1239,-54.1788,68.8214,12.8667,6.0785,147.2703,21.2894,2.364,7.36,7.23,7.38,7.17,7.19,6266893.0,0.4857,45722074.0,5.783,1.207,958216.029408,949637.940576
2988,603021,17.1245,-91.9172,-0.6513,2.4618,-85.7143,-0.3962,-3.0755,-22.9843,0.6216,6.1351,-75.8621,1.2833,7.1419,-32.3794,-0.1474,11.0129,-75.0,0.5035,12.6631,-59.2397,-0.2427,14.2077,-82.2222,0.0552,-9.977,7.76,7.76,7.76,7.76,8.62,1173000.0,0.37170000000000003,9102480.0,97.0,1.838,248279.70232,244886.878224
2989,002274,-1.5164,-92.2494,-3.4639,8.9615,-93.7817,-3.6491,35.3292,148.1128,-8.0521,-7.4792,138.5,-8.9673,35.0013,20.0011,-6.6623,-5.2176,12.7413,-7.1129,32.3311,95.2305,-4.2383,1.6581,87.3444,-4.4398,1.488,6.14,6.07,6.17,6.02,6.05,1093040.0,0.22292,6660334.0,67.996,1.469,389834.595096,301064.310342
2990,300115,-12.6276,-92.4269,8.3546,28.7283,-86.3636,7.9258,36.9665,8.887,18.2636,33.0953,5.4054,15.2805,42.9359,9.7999,19.2905,39.4042,11.1111,16.2713,37.7837,-15.7796,11.0633,23.2315,-17.1053,11.4638,0.767,11.82,11.71,11.94,11.45,11.73,7247598.0,0.80032,84575432.0,18.762,2.404,1075454.829684,1070404.781964
2991,000605,32.0094,-92.4705,4.9669,27.7134,10.0629,5.9302,80.0924,346.0747,108.7021,106.6231,71.4286,92.1127,103.0024,223.5389,109.9203,118.3407,66.4638,92.2149,108.1846,291.9036,109.1217,63.1463,109.0909,94.6765,3.428,13.88,13.42,13.98,13.42,13.42,2204003.0,1.13031,30265245.0,30.174,1.709,349635.812,270647.599608
2992,300321,-1.8814,-92.8492,2.0442,4.5294,-92.9047,2.0442,3.6005,-33.1656,3.4876,4.7901,-33.1897,3.4876,4.0952,-35.425,2.8311,9.0212,-35.443000000000005,2.8311,1.0028,-26.1184,2.7033,6.4794,-26.1254,2.7033,2.006,14.24,13.9,14.4,13.65,13.96,506590.0,0.6122500000000001,7086767.0,51.65,2.132,126451.2,117824.998176
2993,300643,-4.5422,-93.1232,98.6873,65.2991,-96.6667,98.4167,16.8623,26.0627,,,10.0,,12.8003,-1.5699,,,-20.0,,3.1602,-7.2426,90.8502,56.2646,-26.9231,90.1797,2.417,11.44,10.99,11.56,10.86,11.17,4637553.0,6.43819,51979007.0,60.211,5.539,228800.0,82404.511904
2994,002922,-15.9822,-93.3242,,,-94.4444,,,,,,,,,,,,,,30.4712,9.3473,99.7694,63.1205,9.7222,99.9665,3.558,22.41,21.36,22.76,21.36,21.64,2157343.0,6.5374,47337527.0,28.367,3.364,295796.032875,73953.0
2995,603586,-8.3537,-93.5398,10.4745,2.5826,-96.5517,10.4907,30.1486,3.9,,,-11.2903,,21.1405,-6.8564,,,-24.2424,,16.2103,-16.0753,113.3987,56.9539,-32.5758,113.6892,2.463,15.39,15.14,15.44,15.14,15.02,669100.0,0.66837,10223429.0,17.292,1.512,331836.102,154067.926446
2996,603131,2.6737,-93.54,3.8614,11.1037,-97.2222,2.2128,41.2811,43.9527,9.4113,18.944000000000003,-47.5,8.0241,42.2717,27.7628,9.1309,18.2981,-48.3333,7.6307,42.4843,4.8226,6.6906,15.5379,-56.961999999999996,5.0266,2.402,15.35,15.0,15.39,14.86,14.99,356596.0,0.7131900000000001,5405072.0,45.147,4.692,307000.0,76750.0
2997,600133,15.3649,-93.5502,47.7819,7.7954,-96.1862,47.3202,59.3391,4948.4574,46.93600000000001,16.201,4443.9516,49.6527,58.8998,1640.8187,53.1045,22.9614,2086.6264,56.3421,24.8449,521.6311,92.2699,10.1175,526.9599,99.8108,0.0,9.36,0.0,0.0,0.0,9.36,0.0,0.0,0.0,6.502,1.85,679329.631656,503520.18444
2998,002502,-86.081,-93.6686,6.6727,9.2051,-92.8,6.5471,8.8538,77.7569,2.888,-2.36,-14.2857,2.6408,10.0278,30.784000000000002,2.1685,-2.8811,45.7581,2.6257,-10.5035,11.7258,10.2567,4.0868,20.0,10.1211,0.0,0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0,13.857,1.448,500420.404668,339696.624432
2999,600689,24.1565,-93.766,-0.9973,-6.925,-94.0887,-0.5018,6.4072,,48.7485,1.7829,-300.0,51.0744,9.5869,,45.0707,2.5033,-865.2174,47.161,10.9657,-80.3878,7.4009,-5.114,-78.2609,8.2779,0.774,9.11,9.05,9.16,8.9,9.04,3175100.0,2.08608,28802700.0,91.1,3.963,183103.113473,138657.974273
3000,600099,22.6471,-93.9903,-0.8816,-1.5736,-92.0,-0.8816,6.5151,0.5468,0.3492,1.2645,0.0,0.3492,1.6232,28.2369,-1.3595,-2.4951,37.5,-1.3595,-2.2323,-0.3634,-0.7755,-5.9069,0.0,-0.7755,-5.569,7.97,8.2,8.37,7.68,8.44,2983300.0,1.36149,23760498.0,905.682,3.711,174638.64,174638.64
3001,600503,-78.8954,-94.0231,0.4711,-8.052999999999999,-88.9094,1.6323,64.9268,-33.8377,-3.0216,6.9695,-26.9871,-6.0773,105.434,-17.0403,-2.7853,-1.3569,-10.2302,-5.7332,120.7151,76.2018,-1.775,-5.8495,74.8756,-4.2094,2.717,3.78,3.6,3.82,3.6,3.68,14229376.0,0.8880600000000001,52551444.0,26.885,1.682,605665.62,605665.62
3002,000949,14.8812,-94.7054,-1.4009,20.7355,-95.08200000000001,-1.416,11.6376,45.2554,42.2705,19.8868,18.2371,42.3635,10.2469,-44.5184,0.7979999999999999,6.6476,-51.5152,0.7968,11.6643,-73.3314,-0.1987,13.7294,-77.2642,-0.209,3.093,3.0,2.91,3.0,2.86,2.91,2173192.0,0.1781,6353348.0,124.481,1.059,377296.8147,366065.931
3003,300709,-37.9394,-94.7716,,,-96.1081,,,,,,,,26.8139,-15.2952,,,-15.2381,,30.0538,-3.9644,217.2186,92.3634,-8.9796,217.2186,0.286,45.63,44.5,45.97,43.5,45.5,975300.0,4.43318,43649403.0,20.462,3.153,401544.0,100386.0
3004,600770,-0.9055,-94.8363,3.6111,0.7103,-75.0,1.1858,-29.0574,73.0967,0.9283,-3.2488,-33.3333,1.9652,-17.799,112.4493,4.7655,6.5793,0.0,4.4661,-18.2497,42.7711,5.1872,3.2297,-12.6904,3.4169,2.277,5.84,5.76,5.89,5.66,5.71,7332269.0,0.5640200000000001,42239918.0,169.767,2.216,759200.0,759200.0
3005,600883,119.5627,-94.8981,-2.0805,-3.3864,-94.9173,-1.9104,49.2264,,5.2351,4.0327,-1311.2676,5.5009,61.7636,98.8349,2.9942,0.498,94.926,3.2759,106.8627,102.6311,1.7414,-0.0969,91.7081,1.9734,-1.969,6.97,6.94,7.03,6.52,7.11,3246357.0,1.37506,22009413.0,60.294,2.476,164553.336,164553.336
3006,002379,3.4005,-94.9652,1.4112,-1.7596,-94.8207,1.4112,64.3292,292.5569,2.9469,-37.6911,208.0,2.9469,60.4674,373.4812,3.5072,-28.7272,283.0,3.5072,48.0365,178.6554,3.265,-9.7942,178.4314,3.265,0.885,3.42,3.34,3.44,3.3,3.39,5090508.0,0.8533900000000001,17101813.0,80.282,2.5380000000000003,316828.8,204005.276694
3007,300083,-21.9112,-95.5903,6.7344,12.5688,-95.0,6.1601,31.8957,500.5673,7.2215,21.7381,425.0,7.2215,31.8642,423.5209,8.9894,19.3762,383.3333,8.9166,25.0276,250.3589,9.5472,16.0109,255.5556,8.9433,-0.451,4.41,4.41,4.55,4.19,4.43,14525695.0,1.21981,63364117.0,13.781,1.127,631373.335488,525148.043931
3008,603758,-37.0009,-96.1865,43.4197,13.8154,-93.75,43.4197,10.3297,7.916,,,10.3448,,10.5128,5.4649,,,0.0,,1.9579,-13.5526,48.5395,11.9533,-21.0526,48.5395,-0.818,8.49,8.55,8.55,8.22,8.56,1946500.0,1.4580600000000001,16303091.0,18.867,1.514,372538.694601,113340.54912
3009,300162,9.0923,-96.1944,-3.625,-14.0459,-92.0,-3.7307,24.0703,-17.1217,0.5984,4.7988,-25.0,0.5843,17.0992,-41.1392,-0.8998,-16.0585,-41.7376,-0.8954,14.5795,-28.9992,-2.1663,-9.5811,-33.3333,-2.3323,-0.277,7.21,6.92,7.29,6.8,7.23,16504250.0,7.53392,115923286.0,120.167,2.32,251996.73163,157946.608351
3010,000829,18.2297,-96.2236,10.2306,6.6939,-62.0,32.1327,4.3081,,15.4242,31.4012,-131.25,11.4643,11.4512,25.256,10.6046,17.3333,-48.9063,7.695,17.0851,-7.6204,10.8325,20.0947,0.0,32.35,0.779,7.76,7.63,7.83,7.3,7.7,3888493.0,0.40764000000000006,29536769.0,32.333,2.816,823277.450024,740233.435216
3011,000589,50.9938,-96.3733,-9.5723,-3.9105,-93.2705,-10.0091,20.7665,,4.2255,-11.2691,-115.3846,4.3435,23.6593,-308.3185,-0.6008,-6.4074,-322.2222,-0.4759,24.5614,-1601.4231,-6.6917,-6.8357,-1579.5918,-7.1346,0.613,3.28,3.26,3.3,3.21,3.26,2305100.0,0.29728000000000004,7505134.0,-11.31,0.763,254352.291712,254333.579968
3012,600303,-3.4921,-96.9481,-3.9005,-18.727999999999998,-96.9697,-4.0785,22.0086,343.7728,27.7813,-12.0028,346.1538,29.8467,15.7699,814.5458,13.5743,-14.4205,1040.0,14.5239,1.9399,362.2767,10.1399,-16.6945,370.0,10.7107,2.109,5.81,5.66,5.85,5.61,5.69,4601471.0,0.7417800000000001,26478402.0,12.362,1.26,392526.046591,360408.415976
3013,000957,-1.3744,-97.3447,5.902,50.9456,-100.0,5.9156,-42.4195,-78.8565,15.7632,-3.178,-89.7959,16.0204,-22.6777,-73.1757,10.6448,-7.8267,-72.7273,10.6573,-15.184000000000001,-67.3504,7.7118,53.751000000000005,-67.6768,7.7252,0.455,6.62,6.44,6.67,6.37,6.59,6194334.0,1.29861,40225724.0,20.688,1.407,392502.405632,315773.116892
3014,002261,-19.7205,-97.986,0.5156,0.9306,-96.6667,0.2993,12.3149,0.3423,6.574,3.8853,0.0,6.7037,11.7687,-7.7598,6.452000000000001,3.6145,-6.6667,6.5818,8.7825,-67.9626,2.3282,2.9468,-68.4211,2.0703,0.45,4.46,4.4,4.49,4.3,4.44,7717639.0,0.7939400000000001,34028177.0,74.333,1.283,495346.116136,433542.920734
3015,600732,43.3053,-98.2793,8.2654,-25.5163,-98.4483,8.5568,,,,,,,-50.2245,,39.891999999999996,-20.9846,-283.1281,39.1494,-77.0638,139.2714,15.133,-19.9919,211.8721,15.7584,,,,,,,,,,,,,
3017,000823,14.1337,-98.7386,2.5244,8.4431,-96.1977,2.0347,22.1267,57.4698,5.9692,8.3466,70.3527,4.8967,19.1682,14.6556,4.9737,7.7066,18.0297,4.2682,22.6625,3.6032,4.8451,7.9594,2.495,4.1091,1.37,6.66,6.55,6.72,6.46,6.57,7264105.0,1.3529200000000001,47929294.0,18.635,1.146,357619.356,357589.060992
3018,601872,-20.9995,-98.8092,-12.8616,-5.3354,-83.3333,-8.7788,3.3036,-62.1149,6.6503,22.4015,-67.1048,6.3572,2.8693,-59.7381,-4.0113,6.597,-60.3175,0.3498,1.1665,-59.0151,-8.1317,-2.1383,-63.6364,-4.7135,-1.749,3.37,3.42,3.46,3.28,3.43,10710018.0,0.22686,36098527.0,28.083,1.209,1785917.383744,1590950.649633
3019,603118,-8.7719,-98.8876,-0.0082,-1.7261,-99.5517,-1.0089,12.7389,-24.1095,7.4544,6.6674,-70.0,7.4491,9.6053,-47.795,5.1341,-0.2657,-78.5714,5.0737,15.4714,-70.7241,1.4398,4.3044,-87.7358,1.4544,0.719,5.6,5.59,5.67,5.47,5.56,3995624.0,0.5150800000000001,22134612.0,43.077,1.008,437817.51552,434410.66592
3020,300153,18.4642,-99.2106,-1.3862,3.1466,-69.0,-1.2035,31.3013,161.6012,-1.9731,-3.5985,25.0,1.9851,42.4856,1942.5454,-1.0511,-5.7669,20.0,2.4262,31.6646,-16.3331,-0.1086,8.0709,-39.6667,-0.0938,2.208,7.87,7.67,7.93,7.65,7.7,1302312.0,0.40749,10118820.0,86.961,2.602,251840.0,251523.142782
3021,603032,-33.493,-99.7727,2.0861,-0.4876,-95.1613,2.1738,-19.1458,-63.6874,76.7239,52.2266,-73.5294,77.3552,-22.0217,-49.7507,69.0723,44.9197,-61.9048,69.5812,-22.9292,-46.9245,2.9197,-0.7604,-60.7843,2.9992,0.0,17.01,0.0,0.0,0.0,17.01,0.0,0.0,0.0,85.05,5.229,226811.34,111143.34
3022,300228,-28.075,-100.4572,4.1282,7.1579999999999995,-87.2449,3.9305,123.0482,,-9.4953,15.5415,-160.0,-9.0702,105.9751,,-7.9429,23.6338,-146.7367,-7.2753,96.9052,,3.43,7.0935,-117.2222,4.3304,-8.158,6.53,6.4,6.65,6.4,7.11,14427276.0,3.55262,92731446.0,60.184,1.702,309970.344576,265185.057876
3026,600818,-8.9354,-101.6296,-5.5692,-8.7355,-91.35799999999999,-0.5198,4.3879,204.608,27.1156,16.2995,150.0,34.9126,-3.7772,-65.5688,15.2184,10.5473,-60.0,21.6639,-11.2569,-73.2644,7.5046,4.4065,-64.2857,13.8514,0.835,15.69,15.2,15.99,15.15,15.56,1232445.0,0.51793,19043596.0,156.9,8.057,504351.77079,373355.96079
